container,chunk_pool_foff,site_foff,site_vram,derived_base,source_file,line,kind,expression_or_null,containing_function,containing_func_foff,containing_func_vram,containing_func_size,func_status,true_name,distinct_id,attribution,notes
MAIN.BIN,0x25D000,0x25DAE8,0x80020AE8,0x7FDC3000,c_server.c,185,assert,,func_8000DA80,0x25DA80,0x80020A80,1056,MATCH,func_80020A80,D004,direct,
MAIN.BIN,0x25D000,0x25DB2C,0x80020B2C,0x7FDC3000,c_server.c,187,assert,,func_8000DA80,0x25DA80,0x80020A80,1056,MATCH,func_80020A80,D006,direct,
MAIN.BIN,0x25D000,0x25DB70,0x80020B70,0x7FDC3000,c_server.c,189,assert,,func_8000DA80,0x25DA80,0x80020A80,1056,MATCH,func_80020A80,D007,direct,
MAIN.BIN,0x25D000,0x25DBB4,0x80020BB4,0x7FDC3000,c_server.c,191,assert,,func_8000DA80,0x25DA80,0x80020A80,1056,MATCH,func_80020A80,D008,direct,
MAIN.BIN,0x25D000,0x25DBFC,0x80020BFC,0x7FDC3000,c_server.c,194,assert,,func_8000DA80,0x25DA80,0x80020A80,1056,MATCH,func_80020A80,D010,direct,
MAIN.BIN,0x25D000,0x25DC44,0x80020C44,0x7FDC3000,c_server.c,196,assert,,func_8000DA80,0x25DA80,0x80020A80,1056,MATCH,func_80020A80,D012,direct,
MAIN.BIN,0x25D000,0x25DC8C,0x80020C8C,0x7FDC3000,c_server.c,198,assert,,func_8000DA80,0x25DA80,0x80020A80,1056,MATCH,func_80020A80,D013,direct,
MAIN.BIN,0x25D000,0x25DCD4,0x80020CD4,0x7FDC3000,c_server.c,200,assert,,func_8000DA80,0x25DA80,0x80020A80,1056,MATCH,func_80020A80,D014,direct,
MAIN.BIN,0x25D000,0x25DD0C,0x80020D0C,0x7FDC3000,c_server.c,212,assert,,func_8000DA80,0x25DA80,0x80020A80,1056,MATCH,func_80020A80,D018,direct,
MAIN.BIN,0x25D000,0x25DD3C,0x80020D3C,0x7FDC3000,c_server.c,214,assert,,func_8000DA80,0x25DA80,0x80020A80,1056,MATCH,func_80020A80,D020,direct,
MAIN.BIN,0x25D000,0x25DD6C,0x80020D6C,0x7FDC3000,c_server.c,216,assert,,func_8000DA80,0x25DA80,0x80020A80,1056,MATCH,func_80020A80,D022,direct,
MAIN.BIN,0x25D000,0x25DD9C,0x80020D9C,0x7FDC3000,c_server.c,218,assert,,func_8000DA80,0x25DA80,0x80020A80,1056,MATCH,func_80020A80,D024,direct,
MAIN.BIN,0x25D000,0x25DDCC,0x80020DCC,0x7FDC3000,c_server.c,220,assert,,func_8000DA80,0x25DA80,0x80020A80,1056,MATCH,func_80020A80,D026,direct,
MAIN.BIN,0x25D000,0x25DDFC,0x80020DFC,0x7FDC3000,c_server.c,222,assert,,func_8000DA80,0x25DA80,0x80020A80,1056,MATCH,func_80020A80,D028,direct,
MAIN.BIN,0x25D000,0x25DE2C,0x80020E2C,0x7FDC3000,c_server.c,224,assert,,func_8000DA80,0x25DA80,0x80020A80,1056,MATCH,func_80020A80,D029,direct,
MAIN.BIN,0x25D000,0x25DE5C,0x80020E5C,0x7FDC3000,c_server.c,226,assert,,func_8000DA80,0x25DA80,0x80020A80,1056,MATCH,func_80020A80,D030,direct,
MAIN.BIN,0x25D000,0x25DF50,0x80020F50,0x7FDC3000,c_server.c,263,assert,,func_8000DF18,0x25DF18,0x80020F18,456,MATCH,func_80020F18,D036,direct,
MAIN.BIN,0x25D000,0x25DF84,0x80020F84,0x7FDC3000,c_server.c,265,assert,,func_8000DF18,0x25DF18,0x80020F18,456,MATCH,func_80020F18,D037,direct,
MAIN.BIN,0x25D000,0x25DFB8,0x80020FB8,0x7FDC3000,c_server.c,267,assert,,func_8000DF18,0x25DF18,0x80020F18,456,MATCH,func_80020F18,D038,direct,
MAIN.BIN,0x25D000,0x25DFEC,0x80020FEC,0x7FDC3000,c_server.c,269,assert,,func_8000DF18,0x25DF18,0x80020F18,456,MATCH,func_80020F18,D039,direct,
MAIN.BIN,0x25D000,0x25E020,0x80021020,0x7FDC3000,c_server.c,271,assert,,func_8000DF18,0x25DF18,0x80020F18,456,MATCH,func_80020F18,D040,direct,
MAIN.BIN,0x25D000,0x25E054,0x80021054,0x7FDC3000,c_server.c,273,assert,,func_8000DF18,0x25DF18,0x80020F18,456,MATCH,func_80020F18,D041,direct,
MAIN.BIN,0x25D000,0x25E088,0x80021088,0x7FDC3000,c_server.c,275,assert,,func_8000DF18,0x25DF18,0x80020F18,456,MATCH,func_80020F18,D042,direct,
MAIN.BIN,0x25D000,0x25E0B8,0x800210B8,0x7FDC3000,c_server.c,277,assert,,func_8000DF18,0x25DF18,0x80020F18,456,MATCH,func_80020F18,D043,direct,
MAIN.BIN,0x269004,0x269A5C,0x80400A5C,0x80197000,c_server.c,180,assert,,func_80019A10,0x269A10,0x80400A10,1060,MATCH,func_8002CA10,D001,direct,
MAIN.BIN,0x269004,0x269AA0,0x80400AA0,0x80197000,c_server.c,182,assert,,func_80019A10,0x269A10,0x80400A10,1060,MATCH,func_8002CA10,D002,direct,
MAIN.BIN,0x269004,0x269AE4,0x80400AE4,0x80197000,c_server.c,184,assert,,func_80019A10,0x269A10,0x80400A10,1060,MATCH,func_8002CA10,D003,direct,
MAIN.BIN,0x269004,0x269B28,0x80400B28,0x80197000,c_server.c,186,assert,,func_80019A10,0x269A10,0x80400A10,1060,MATCH,func_8002CA10,D005,direct,
MAIN.BIN,0x269004,0x269B70,0x80400B70,0x80197000,c_server.c,189,assert,,func_80019A10,0x269A10,0x80400A10,1060,MATCH,func_8002CA10,D007,direct,
MAIN.BIN,0x269004,0x269BB8,0x80400BB8,0x80197000,c_server.c,191,assert,,func_80019A10,0x269A10,0x80400A10,1060,MATCH,func_8002CA10,D008,direct,
MAIN.BIN,0x269004,0x269C00,0x80400C00,0x80197000,c_server.c,193,assert,,func_80019A10,0x269A10,0x80400A10,1060,MATCH,func_8002CA10,D009,direct,
MAIN.BIN,0x269004,0x269C48,0x80400C48,0x80197000,c_server.c,195,assert,,func_80019A10,0x269A10,0x80400A10,1060,MATCH,func_8002CA10,D011,direct,
MAIN.BIN,0x269004,0x269C88,0x80400C88,0x80197000,c_server.c,207,assert,,func_80019A10,0x269A10,0x80400A10,1060,MATCH,func_8002CA10,D015,direct,
MAIN.BIN,0x269004,0x269CC0,0x80400CC0,0x80197000,c_server.c,209,assert,,func_80019A10,0x269A10,0x80400A10,1060,MATCH,func_8002CA10,D016,direct,
MAIN.BIN,0x269004,0x269CF8,0x80400CF8,0x80197000,c_server.c,211,assert,,func_80019A10,0x269A10,0x80400A10,1060,MATCH,func_8002CA10,D017,direct,
MAIN.BIN,0x269004,0x269D30,0x80400D30,0x80197000,c_server.c,213,assert,,func_80019A10,0x269A10,0x80400A10,1060,MATCH,func_8002CA10,D019,direct,
MAIN.BIN,0x269004,0x269D68,0x80400D68,0x80197000,c_server.c,215,assert,,func_80019A10,0x269A10,0x80400A10,1060,MATCH,func_8002CA10,D021,direct,
MAIN.BIN,0x269004,0x269DA0,0x80400DA0,0x80197000,c_server.c,217,assert,,func_80019A10,0x269A10,0x80400A10,1060,MATCH,func_8002CA10,D023,direct,
MAIN.BIN,0x269004,0x269DD8,0x80400DD8,0x80197000,c_server.c,219,assert,,func_80019A10,0x269A10,0x80400A10,1060,MATCH,func_8002CA10,D025,direct,
MAIN.BIN,0x269004,0x269E10,0x80400E10,0x80197000,c_server.c,221,assert,,func_80019A10,0x269A10,0x80400A10,1060,MATCH,func_8002CA10,D027,direct,
MAIN.BIN,0x269038,0x269E54,0x80400E54,0x80197000,c_server.c,,expr,card_first_flg,func_80019E34,0x269E34,0x80400E34,196,MATCH,func_8002CE34,D080,rdata-block-before,pool-neighbours before:c_server.c
MAIN.BIN,0x269004,0x269F30,0x80400F30,0x80197000,c_server.c,253,assert,,func_80019EF8,0x269EF8,0x80400EF8,488,MATCH,func_8002CEF8,D031,direct,
MAIN.BIN,0x269004,0x269F68,0x80400F68,0x80197000,c_server.c,255,assert,,func_80019EF8,0x269EF8,0x80400EF8,488,MATCH,func_8002CEF8,D032,direct,
MAIN.BIN,0x269004,0x269FA0,0x80400FA0,0x80197000,c_server.c,257,assert,,func_80019EF8,0x269EF8,0x80400EF8,488,MATCH,func_8002CEF8,D033,direct,
MAIN.BIN,0x269004,0x269FD8,0x80400FD8,0x80197000,c_server.c,259,assert,,func_80019EF8,0x269EF8,0x80400EF8,488,MATCH,func_8002CEF8,D034,direct,
MAIN.BIN,0x269004,0x26A010,0x80401010,0x80197000,c_server.c,261,assert,,func_80019EF8,0x269EF8,0x80400EF8,488,MATCH,func_8002CEF8,D035,direct,
MAIN.BIN,0x269004,0x26A048,0x80401048,0x80197000,c_server.c,263,assert,,func_80019EF8,0x269EF8,0x80400EF8,488,MATCH,func_8002CEF8,D036,direct,
MAIN.BIN,0x269004,0x26A080,0x80401080,0x80197000,c_server.c,265,assert,,func_80019EF8,0x269EF8,0x80400EF8,488,MATCH,func_8002CEF8,D037,direct,
MAIN.BIN,0x269004,0x26A0B8,0x804010B8,0x80197000,c_server.c,267,assert,,func_80019EF8,0x269EF8,0x80400EF8,488,MATCH,func_8002CEF8,D038,direct,
MAIN.BIN,0x269038,0x26ABB8,0x80401BB8,0x80197000,c_server.c,,expr,cnt,func_8001AB30,0x26AB30,0x80401B30,196,MATCH,func_80401B30,D081,rdata-block-before,pool-neighbours before:c_server.c
MAIN.BIN,0x269114,0x26AFD4,0x80401FD4,0x80197000,,,expr,(int)gsw->check_sum,func_8001AF98,0x26AF98,0x80401F98,84,MATCH,func_80401F98,D070,unattributed,pool-neighbours before:c_server.c
MAIN.BIN,0x269114,0x26B050,0x80402050,0x80197000,,,expr,(int)gsw->check_sum,func_8001AFEC,0x26AFEC,0x80401FEC,152,MATCH,func_80401FEC,D070,unattributed,pool-neighbours before:c_server.c
MAIN.BIN,0x269038,0x26B348,0x80402348,0x80197000,c_server.c,,expr,cnt,func_8001B2C8,0x26B2C8,0x804022C8,252,MATCH,func_804022C8,D081,rdata-block-before,pool-neighbours before:c_server.c
MAIN.BIN,0x269548,0x26BFF8,0x80402FF8,0x80197000,card_mes.c,665,assert,,func_8001BF84,0x26BF84,0x80402F84,328,MATCH,func_80402F84,D044,direct,
MAIN.BIN,0x2695A0,0x26CC20,0x80403C20,0x80197000,card_opt.c,337,assert,,func_8001CBC4,0x26CBC4,0x80403BC4,272,MATCH,func_80403BC4,D045,direct,
MAIN.BIN,0x2695F8,0x26D3C0,0x804043C0,0x80197000,card_win.c,299,assert,,func_8001D364,0x26D364,0x80404364,372,MATCH,func_80404364,D046,direct,
MAIN.BIN,0x2695F8,0x26D3E8,0x804043E8,0x80197000,card_win.c,300,assert,,func_8001D364,0x26D364,0x80404364,372,MATCH,func_80404364,D047,direct,
MAIN.BIN,0x2695F8,0x26D430,0x80404430,0x80197000,card_win.c,303,assert,,func_8001D364,0x26D364,0x80404364,372,MATCH,func_80404364,D048,direct,
MAIN.BIN,0x26962C,0x26DCE8,0x80404CE8,0x80197000,cardbk.c,378,assert,,func_8001DC84,0x26DC84,0x80404C84,312,MATCH,func_80404C84,D049,direct,
MAIN.BIN,0x269738,0x26E854,0x80405854,0x80197000,cardinfo.c,416,assert,,func_8001E7F0,0x26E7F0,0x804057F0,272,MATCH,func_804057F0,D050,direct,
MAIN.BIN,0x2697A4,0x270724,0x80407724,0x80197000,cardslot.c,310,assert,,func_800206C8,0x2706C8,0x804076C8,268,MATCH,func_804076C8,D051,direct,
MAIN.BIN,0x2697A4,0x2707F0,0x804077F0,0x80197000,cardslot.c,331,assert,,func_800207D4,0x2707D4,0x804077D4,92,MATCH,func_804077D4,D052,direct,
MAIN.BIN,0x2697A4,0x270850,0x80407850,0x80197000,cardslot.c,339,assert,,func_80020830,0x270830,0x80407830,76,MATCH,func_80407830,D053,direct,
MAIN.BIN,0x2697D8,0x270C6C,0x80407C6C,0x80197000,cardsme.c,238,assert,,func_80020C10,0x270C10,0x80407C10,252,MATCH,func_80407C10,D054,direct,
MAIN.BIN,0x26986C,0x271460,0x80408460,0x80197000,memory.c,371,assert,,func_800213FC,0x2713FC,0x804083FC,224,dup:MATCH,,D063,direct,
MAIN.BIN,0x26986C,0x271500,0x80408500,0x80197000,memory.c,387,assert,,func_800214DC,0x2714DC,0x804084DC,128,dup:MATCH,,D064,direct,
TOWN.BIN,0x26986C,0x271460,0x80408460,0x80197000,memory.c,371,assert,,func_800213FC,0x2713FC,0x804083FC,224,dup:MATCH,,D063,direct,cross-container (rdata absent from TOWN.BIN)
TOWN.BIN,0x26986C,0x271500,0x80408500,0x80197000,memory.c,387,assert,,func_800214DC,0x2714DC,0x804084DC,128,dup:MATCH,,D064,direct,cross-container (rdata absent from TOWN.BIN)
TOWN.BIN,0x2AB834,0x2AE59C,0x80018D9C,0x7FD6A800,lshop.c,65,assert,,func_8032E514,0x2AE514,0x80018D14,288,MATCH,func_80018D14,D058,direct,
TOWN.BIN,0x2AB834,0x2AE7B4,0x80018FB4,0x7FD6A800,lshop.c,113,assert,,func_8032E720,0x2AE720,0x80018F20,416,MATCH,func_80018F20,D055,direct,
TOWN.BIN,0x2AB834,0x2AE870,0x80019070,0x7FD6A800,lshop.c,118,assert,,func_8032E720,0x2AE720,0x80018F20,416,MATCH,func_80018F20,D056,direct,
TOWN.BIN,0x2AB834,0x2AE928,0x80019128,0x7FD6A800,lshop.c,128,assert,,func_8032E8C0,0x2AE8C0,0x800190C0,260,MATCH,func_800190C0,D057,direct,
TOWN.BIN,0x2AB864,0x2AED74,0x80019574,0x7FD6A800,main.c,40,assert,,func_8032ECE4,0x2AECE4,0x800194E4,212,MATCH,func_800194E4,D060,direct,
TOWN.BIN,0x2AB864,0x2AEE64,0x80019664,0x7FD6A800,main.c,55,assert,,func_8032EDB8,0x2AEDB8,0x800195B8,240,MATCH,func_800195B8,D062,direct,
TOWN.BIN,0x2AB894,0x2AFA00,0x8001A200,0x7FD6A800,main.c,,expr,((u_long)p - (u_long)ost_w)/ sizeof(OSETDT),func_8032F844,0x2AF844,0x8001A044,864,MATCH,func_8001A044,D082,rdata-block-before,pool-neighbours before:main.c; after:player.c
TOWN.BIN,0x2AB894,0x2AFB14,0x8001A314,0x7FD6A800,main.c,,expr,((u_long)pp - (u_long)osel_w)/ sizeof(OSETDT*),func_8032F844,0x2AF844,0x8001A044,864,MATCH,func_8001A044,D083,rdata-block-before,pool-neighbours before:main.c; after:player.c
TOWN.BIN,0x2AB894,0x2AFB6C,0x8001A36C,0x7FD6A800,main.c,,expr,cdhd_cnt,func_8032F844,0x2AF844,0x8001A044,864,MATCH,func_8001A044,D084,rdata-block-before,pool-neighbours before:main.c; after:player.c
TOWN.BIN,0x2AB90C,0x2B021C,0x8001AA1C,0x7FD6A800,,,expr,s0[0],func_803301B8,0x2B01B8,0x8001A9B8,312,MATCH,func_8001A9B8,D076,unattributed,pool-neighbours before:main.c; after:player.c
TOWN.BIN,0x2AB90C,0x2B0254,0x8001AA54,0x7FD6A800,,,expr,s1[0],func_803301B8,0x2B01B8,0x8001A9B8,312,MATCH,func_8001A9B8,D077,unattributed,pool-neighbours before:main.c; after:player.c
TOWN.BIN,0x2AB90C,0x2B0298,0x8001AA98,0x7FD6A800,,,expr,s[0],func_803301B8,0x2B01B8,0x8001A9B8,312,MATCH,func_8001A9B8,D078,unattributed,pool-neighbours before:main.c; after:player.c
TOWN.BIN,0x2AB930,0x2B0418,0x8001AC18,0x7FD6A800,player.c,64,assert,,func_80330374,0x2B0374,0x8001AB74,248,MATCH,func_8001AB74,D065,direct,
TOWN.BIN,0x3E816C,0x3EC33C,0x8001D33C,0x7FC31000,,,expr,head,func_8046C280,0x3EC280,0x8001D280,404,MATCH,func_8001D280,D071,unattributed,pool-neighbours after:main.c
TOWN.BIN,0x3E816C,0x3EC3B8,0x8001D3B8,0x7FC31000,,,expr,ptr[n].vx,func_8046C280,0x3EC280,0x8001D280,404,MATCH,func_8001D280,D074,unattributed,pool-neighbours after:main.c
TOWN.BIN,0x3E816C,0x3EC3E0,0x8001D3E0,0x7FC31000,,,expr,ptr[n].vy,func_8046C280,0x3EC280,0x8001D280,404,MATCH,func_8001D280,D075,unattributed,pool-neighbours after:main.c
TOWN.BIN,0x3E819C,0x3EC4E0,0x8001D4E0,0x7FC31000,main.c,40,assert,,func_8046C450,0x3EC450,0x8001D450,212,dup:MATCH,func_800194E4,D060,direct,
TOWN.BIN,0x3E819C,0x3EC5D0,0x8001D5D0,0x7FC31000,main.c,55,assert,,func_8046C524,0x3EC524,0x8001D524,240,dup:MATCH,func_800195B8,D062,direct,
TOWN.BIN,0x3E81CC,0x3ED16C,0x8001E16C,0x7FC31000,main.c,,expr,((u_long)p - (u_long)ost_w)/ sizeof(OSETDT),func_8046CFB0,0x3ECFB0,0x8001DFB0,864,dup:MATCH,func_8001A044,D082,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x3E81CC,0x3ED280,0x8001E280,0x7FC31000,main.c,,expr,((u_long)pp - (u_long)osel_w)/ sizeof(OSETDT*),func_8046CFB0,0x3ECFB0,0x8001DFB0,864,dup:MATCH,func_8001A044,D083,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x3E81CC,0x3ED2D8,0x8001E2D8,0x7FC31000,main.c,,expr,cdhd_cnt,func_8046CFB0,0x3ECFB0,0x8001DFB0,864,dup:MATCH,func_8001A044,D084,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x3EF020,0x3F1600,0x80018600,0x7FC27000,,,expr,head,func_80471544,0x3F1544,0x80018544,404,not-in-sweep,,D071,unattributed,pool-neighbours after:lshop.c
TOWN.BIN,0x3EF020,0x3F167C,0x8001867C,0x7FC27000,,,expr,ptr[n].vx,func_80471544,0x3F1544,0x80018544,404,not-in-sweep,,D074,unattributed,pool-neighbours after:lshop.c
TOWN.BIN,0x3EF020,0x3F16A4,0x800186A4,0x7FC27000,,,expr,ptr[n].vy,func_80471544,0x3F1544,0x80018544,404,not-in-sweep,,D075,unattributed,pool-neighbours after:lshop.c
TOWN.BIN,0x3EF050,0x3F1B4C,0x80018B4C,0x7FC27000,lshop.c,65,assert,,func_80471AC4,0x3F1AC4,0x80018AC4,288,dup:MATCH,func_80018D14,D058,direct,
TOWN.BIN,0x3EF050,0x3F1D64,0x80018D64,0x7FC27000,lshop.c,113,assert,,func_80471CD0,0x3F1CD0,0x80018CD0,416,dup:MATCH,func_80018F20,D055,direct,
TOWN.BIN,0x3EF050,0x3F1E20,0x80018E20,0x7FC27000,lshop.c,118,assert,,func_80471CD0,0x3F1CD0,0x80018CD0,416,dup:MATCH,func_80018F20,D056,direct,
TOWN.BIN,0x3EF050,0x3F1ED8,0x80018ED8,0x7FC27000,lshop.c,128,assert,,func_80471E70,0x3F1E70,0x80018E70,260,dup:MATCH,func_800190C0,D057,direct,
TOWN.BIN,0x3EF080,0x3F2234,0x80019234,0x7FC27000,main.c,40,assert,,func_804721A4,0x3F21A4,0x800191A4,212,dup:MATCH,func_800194E4,D060,direct,
TOWN.BIN,0x3EF080,0x3F2324,0x80019324,0x7FC27000,main.c,55,assert,,func_80472278,0x3F2278,0x80019278,240,dup:MATCH,func_800195B8,D062,direct,
TOWN.BIN,0x3EF0B0,0x3F2EC0,0x80019EC0,0x7FC27000,main.c,,expr,((u_long)p - (u_long)ost_w)/ sizeof(OSETDT),func_80472D04,0x3F2D04,0x80019D04,864,dup:MATCH,func_8001A044,D082,rdata-block-before,pool-neighbours before:main.c; after:player.c
TOWN.BIN,0x3EF0B0,0x3F2FD4,0x80019FD4,0x7FC27000,main.c,,expr,((u_long)pp - (u_long)osel_w)/ sizeof(OSETDT*),func_80472D04,0x3F2D04,0x80019D04,864,dup:MATCH,func_8001A044,D083,rdata-block-before,pool-neighbours before:main.c; after:player.c
TOWN.BIN,0x3EF0B0,0x3F302C,0x8001A02C,0x7FC27000,main.c,,expr,cdhd_cnt,func_80472D04,0x3F2D04,0x80019D04,864,dup:MATCH,func_8001A044,D084,rdata-block-before,pool-neighbours before:main.c; after:player.c
TOWN.BIN,0x3EF128,0x3F3348,0x8001A348,0x7FC27000,player.c,64,assert,,func_804732A4,0x3F32A4,0x8001A2A4,248,dup:MATCH,func_8001AB74,D065,direct,
TOWN.BIN,0x3F613C,0x3F759C,0x8001859C,0x7FC21000,,,expr,head,func_804774E0,0x3F74E0,0x800184E0,404,not-in-sweep,,D071,unattributed,pool-neighbours after:main.c
TOWN.BIN,0x3F613C,0x3F7618,0x80018618,0x7FC21000,,,expr,ptr[n].vx,func_804774E0,0x3F74E0,0x800184E0,404,not-in-sweep,,D074,unattributed,pool-neighbours after:main.c
TOWN.BIN,0x3F613C,0x3F7640,0x80018640,0x7FC21000,,,expr,ptr[n].vy,func_804774E0,0x3F74E0,0x800184E0,404,not-in-sweep,,D075,unattributed,pool-neighbours after:main.c
TOWN.BIN,0x3F616C,0x3F7740,0x80018740,0x7FC21000,main.c,40,assert,,func_804776B0,0x3F76B0,0x800186B0,212,dup:MATCH,func_800194E4,D060,direct,
TOWN.BIN,0x3F616C,0x3F7830,0x80018830,0x7FC21000,main.c,55,assert,,func_80477784,0x3F7784,0x80018784,240,dup:MATCH,func_800195B8,D062,direct,
TOWN.BIN,0x3F619C,0x3F83CC,0x800193CC,0x7FC21000,main.c,,expr,((u_long)p - (u_long)ost_w)/ sizeof(OSETDT),func_80478210,0x3F8210,0x80019210,864,dup:MATCH,func_8001A044,D082,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x3F619C,0x3F84E0,0x800194E0,0x7FC21000,main.c,,expr,((u_long)pp - (u_long)osel_w)/ sizeof(OSETDT*),func_80478210,0x3F8210,0x80019210,864,dup:MATCH,func_8001A044,D083,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x3F619C,0x3F8538,0x80019538,0x7FC21000,main.c,,expr,cdhd_cnt,func_80478210,0x3F8210,0x80019210,864,dup:MATCH,func_8001A044,D084,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x3FA93C,0x3FBD9C,0x8001859C,0x7FC1C800,,,expr,head,func_8047BCE0,0x3FBCE0,0x800184E0,404,not-in-sweep,,D071,unattributed,pool-neighbours after:main.c
TOWN.BIN,0x3FA93C,0x3FBE18,0x80018618,0x7FC1C800,,,expr,ptr[n].vx,func_8047BCE0,0x3FBCE0,0x800184E0,404,not-in-sweep,,D074,unattributed,pool-neighbours after:main.c
TOWN.BIN,0x3FA93C,0x3FBE40,0x80018640,0x7FC1C800,,,expr,ptr[n].vy,func_8047BCE0,0x3FBCE0,0x800184E0,404,not-in-sweep,,D075,unattributed,pool-neighbours after:main.c
TOWN.BIN,0x3FA96C,0x3FBF40,0x80018740,0x7FC1C800,main.c,40,assert,,func_8047BEB0,0x3FBEB0,0x800186B0,212,dup:MATCH,func_800194E4,D060,direct,
TOWN.BIN,0x3FA96C,0x3FC030,0x80018830,0x7FC1C800,main.c,55,assert,,func_8047BF84,0x3FBF84,0x80018784,240,dup:MATCH,func_800195B8,D062,direct,
TOWN.BIN,0x3FA99C,0x3FCBCC,0x800193CC,0x7FC1C800,main.c,,expr,((u_long)p - (u_long)ost_w)/ sizeof(OSETDT),func_8047CA10,0x3FCA10,0x80019210,864,dup:MATCH,func_8001A044,D082,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x3FA99C,0x3FCCE0,0x800194E0,0x7FC1C800,main.c,,expr,((u_long)pp - (u_long)osel_w)/ sizeof(OSETDT*),func_8047CA10,0x3FCA10,0x80019210,864,dup:MATCH,func_8001A044,D083,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x3FA99C,0x3FCD38,0x80019538,0x7FC1C800,main.c,,expr,cdhd_cnt,func_8047CA10,0x3FCA10,0x80019210,864,dup:MATCH,func_8001A044,D084,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x3FE024,0x3FE4D0,0x800164D0,0x7FC18000,main.c,40,assert,,func_8047E440,0x3FE440,0x80016440,212,dup:MATCH,func_800194E4,D060,direct,
TOWN.BIN,0x3FE024,0x3FE5C0,0x800165C0,0x7FC18000,main.c,55,assert,,func_8047E514,0x3FE514,0x80016514,240,dup:MATCH,func_800195B8,D062,direct,
TOWN.BIN,0x3FE054,0x3FF15C,0x8001715C,0x7FC18000,main.c,,expr,((u_long)p - (u_long)ost_w)/ sizeof(OSETDT),func_8047EFA0,0x3FEFA0,0x80016FA0,864,dup:MATCH,func_8001A044,D082,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x3FE054,0x3FF270,0x80017270,0x7FC18000,main.c,,expr,((u_long)pp - (u_long)osel_w)/ sizeof(OSETDT*),func_8047EFA0,0x3FEFA0,0x80016FA0,864,dup:MATCH,func_8001A044,D083,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x3FE054,0x3FF2C8,0x800172C8,0x7FC18000,main.c,,expr,cdhd_cnt,func_8047EFA0,0x3FEFA0,0x80016FA0,864,dup:MATCH,func_8001A044,D084,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x400020,0x400834,0x80016834,0x7FC16000,,,expr,head,func_80480778,0x400778,0x80016778,404,not-in-sweep,,D071,unattributed,pool-neighbours after:lshop.c
TOWN.BIN,0x400020,0x4008B0,0x800168B0,0x7FC16000,,,expr,ptr[n].vx,func_80480778,0x400778,0x80016778,404,not-in-sweep,,D074,unattributed,pool-neighbours after:lshop.c
TOWN.BIN,0x400020,0x4008D8,0x800168D8,0x7FC16000,,,expr,ptr[n].vy,func_80480778,0x400778,0x80016778,404,not-in-sweep,,D075,unattributed,pool-neighbours after:lshop.c
TOWN.BIN,0x400050,0x400C70,0x80016C70,0x7FC16000,lshop.c,65,assert,,func_80480BE8,0x400BE8,0x80016BE8,288,dup:MATCH,func_80018D14,D058,direct,
TOWN.BIN,0x400050,0x400E88,0x80016E88,0x7FC16000,lshop.c,113,assert,,func_80480DF4,0x400DF4,0x80016DF4,416,dup:MATCH,func_80018F20,D055,direct,
TOWN.BIN,0x400050,0x400F44,0x80016F44,0x7FC16000,lshop.c,118,assert,,func_80480DF4,0x400DF4,0x80016DF4,416,dup:MATCH,func_80018F20,D056,direct,
TOWN.BIN,0x400050,0x400FFC,0x80016FFC,0x7FC16000,lshop.c,128,assert,,func_80480F94,0x400F94,0x80016F94,260,dup:MATCH,func_800190C0,D057,direct,
TOWN.BIN,0x400080,0x401358,0x80017358,0x7FC16000,main.c,40,assert,,func_804812C8,0x4012C8,0x800172C8,212,dup:MATCH,func_800194E4,D060,direct,
TOWN.BIN,0x400080,0x401448,0x80017448,0x7FC16000,main.c,55,assert,,func_8048139C,0x40139C,0x8001739C,240,dup:MATCH,func_800195B8,D062,direct,
TOWN.BIN,0x4000B0,0x401FE4,0x80017FE4,0x7FC16000,main.c,,expr,((u_long)p - (u_long)ost_w)/ sizeof(OSETDT),func_80481E28,0x401E28,0x80017E28,864,dup:MATCH,func_8001A044,D082,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x4000B0,0x4020F8,0x800180F8,0x7FC16000,main.c,,expr,((u_long)pp - (u_long)osel_w)/ sizeof(OSETDT*),func_80481E28,0x401E28,0x80017E28,864,dup:MATCH,func_8001A044,D083,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x4000B0,0x402150,0x80018150,0x7FC16000,main.c,,expr,cdhd_cnt,func_80481E28,0x401E28,0x80017E28,864,dup:MATCH,func_8001A044,D084,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x43781C,0x438FBC,0x800177BC,0x7FBDE800,main.c,40,assert,,func_804B8F2C,0x438F2C,0x8001772C,212,dup:MATCH,func_800194E4,D060,direct,
